"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"751046807854190592","","","2016-07-07 13:34:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hell is real. It's when you don't get your coffee before starting a 13 hour work/school day.","","","",""
"751022720100564992","","","2016-07-07 11:59:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So happy shitty 71N traffic didn't fail me today 🙃","","","",""
"751021690700894208","","","2016-07-07 11:54:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why are you stopped at a green light? I have 6 minutes to get to work and a 10 minute drive: The novel","","","",""
"750929549916049409","","","2016-07-07 05:48:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every time I open Pokemon Go my phone freezes send help","","","",""
"750912044564611072","","","2016-07-07 04:39:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If you haven't read the director's statement on the issue, please do so. Spreading misinformation is never good. 😓","","","",""
"750911667060563968","","","2016-07-07 04:37:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","STOP making it seem like the Wall of Sound staff and Boosters are not making efforts to preserve the band's history.","","","",""
"750859942232457216","","","2016-07-07 01:12:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Impatiently waiting for Pokemon GO to download !!","","","",""
"750843219517304832","","","2016-07-07 00:05:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's disheartening to see so many people who loved this program so quick to throw it away.","","","",""
"750842386058735616","","","2016-07-07 00:02:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Refusing to support the Wall over this  trophy situation hurts future students more than anything else.","","","",""
"750689485743067136","","","2016-07-06 13:54:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If you've never heard a Holocaust survivor speak, I highly recommend it. We won't have these voices forever.","","","",""
"749997196276166656","","","2016-07-04 16:04:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's decided, I'm going to retire to one of the cat islands in Japan.","","","",""
"749344742538813440","","","2016-07-02 20:51:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The world lost an incredible man and leader today. Rest in peace Elie Wiesel.","","","",""
"746874719866064899","","","2016-06-26 01:16:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S/o to the friends who just received 30 snaps from me that shld be titled ""holy shit I chopped all my hair off but I'm starting to like it""","","","",""
"746683637551239168","","","2016-06-25 12:37:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There's no more relaxing place than Findlay Market at 8am.","","","",""
"746445289561722880","","","2016-06-24 20:49:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","*checks getting tipsy at work/the lobby of a Jewish day school off of bucket list*","","","",""
"746444386913886208","","","2016-06-24 20:46:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Me: *finds entire cup filled with wine* ""Who's wine is this?""
Coworkers: ""it's yours now, chug it""
#GetLit","","","",""
"745773308755468288","","","2016-06-23 00:19:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mika just literally shook his head at Mike and I","","","",""
"745656980732252161","","","2016-06-22 16:37:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't know why I'm so nervous about driving a Holocaust survivor but holy duck am I nervous","","","",""
"745315521273434116","","","2016-06-21 18:00:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I get so emotional when I listen to Holocaust survivors and second gen survivors speak help","","","",""
"745215376372469760","","","2016-06-21 11:22:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#tbt to when my coworker compulsively checked the time for me yesterday when my phone wasn't working.","","","",""
"744317168116994048","","","2016-06-18 23:53:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The swings at Smale Riverfront Park are life ❤️","","","",""
"743989976447258624","","","2016-06-18 02:13:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Deeply dicked."" @CrocodileKenzie @doc_fwip @E_GeneSeq","","","",""
"743899169539121152","","","2016-06-17 20:12:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I listed Mike as a contributor on Mika's album &amp; FB listed Mika as his son w/o notifying him. Lololol","","","",""
"743881332137336832","","","2016-06-17 19:01:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I think Onestop blacklisted me bcs they just stopped responding to my emails.","","","",""
"743256237400264704","","","2016-06-16 01:37:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""My boyfriends a fucking furry""
""Not by choice, Erin""","","","",""
"743083720861700096","","","2016-06-15 14:12:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The 1999-2000 UC Hillel binders are a RIOT","","","",""
"743083594776727552","","","2016-06-15 14:11:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""He has neglected the fish of UC for too long."" #HillelBinderChronicles","","","",""
"743083256673931265","","","2016-06-15 14:10:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""This is a hard one... It's Shabbat on Chanukah""
""Make a folder and call it Shabanukah"" #HillelBinderChronicles","","","",""
"743051337080934400","","","2016-06-15 12:03:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Got carded for cough syrup. Mfw ""you don't look 18."" https://t.co/sUgsH7cpiP","","","","https://twitter.com/schmairr/status/743051337080934400/photo/1"
"742897673947205632","","","2016-06-15 01:53:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealSamuelT: Why Paul Ryan look like this emoji 😫😫😫 https://t.co/VB5D81lqpP","742897513494122496","211031460","2016-06-15 01:52:24 +0000","https://twitter.com/RealSamuelT/status/742897513494122496/photo/1,https://twitter.com/RealSamuelT/status/742897513494122496/photo/1,https://twitter.com/RealSamuelT/status/742897513494122496/photo/1,https://twitter.com/RealSamuelT/status/742897513494122496/photo/1"
"742728162405142528","","","2016-06-14 14:39:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hearing someone who interviewed members of these minority groups in Iraq recount their experiences is so powerful, and so heartbreaking.","","","",""
"742727337196851200","","","2016-06-14 14:36:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today we listened to a speaker from the Simon-Skjodt Center speak about the genocide of the Yezidi by IS.","","","",""
"742578807534718976","","","2016-06-14 04:45:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lol SAB just emailed me after a week and I'm a *little* salty about their response 🙃🙃","","","",""
"742208082172891136","","","2016-06-13 04:12:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Becoming lactose intolerant in your twenties is difficult because you can no longer indulge in your queso addiction w/o feeling awful.","","","",""
"742207646665715713","","","2016-06-13 04:11:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cheese: 10,001
Me: 0","","","",""
"741806289727131648","","","2016-06-12 01:36:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealSamuelT: When I find myself in times of trouble, Mufasa comes to me, speaking words of wisdom: https://t.co/YWTmXfKoaR","741801115663077377","211031460","2016-06-12 01:15:42 +0000","https://twitter.com/RealSamuelT/status/741801115663077377/photo/1,https://twitter.com/RealSamuelT/status/741801115663077377/photo/1"
"741665276161363968","741664961479479297","848589282","2016-06-11 16:15:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@LordOfLamps Yeeeee. Official :3","","","",""
"741664637175889920","","","2016-06-11 16:13:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If it seems like I've completely disappeared from the face of the earth in the next two months... It's because I'm playing WoW again.","","","",""
"741322800976269312","","","2016-06-10 17:35:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Windows 10 is garbage","","","",""
"740910405673975808","","","2016-06-09 14:16:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Pigeon Matt!"" - A request from abroad to photoshop a friend's face onto a pigeon.","","","",""
"740886667142266880","","","2016-06-09 12:42:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SAB might overtake Onestop for being the LEAST helpful.","","","",""
"740699424670797824","","","2016-06-09 00:17:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I turn my head for a second and you're marrying a bird.... It's only been a few days!"" #HatofulBoyfriend","","","",""
"740650452853854208","","","2016-06-08 21:03:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Friends, never lose your debit card and driver's license at the same time... It's a nightmare","","","",""
"740166365353500673","","","2016-06-07 12:59:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's not even 9am and I've already gone on a historical Jesus rant help","","","",""
"739946093807579136","","","2016-06-06 22:24:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jon Snow is Jesus: confirmed","","","",""
"739636769415516160","","","2016-06-06 01:55:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yoooo @HBO, that was not an hour #GameofThrones","","","",""
"739635367792377859","","","2016-06-06 01:49:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I literally HATE the waif  #GameofThrones","","","",""
"739628643408740352","","","2016-06-06 01:23:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mohalyak: ""I wonder if you're the worst person I've ever met. It gets hard to remember after a certain age"" so she's my own grandma 😂 #…","739628068575313920","1347274848","2016-06-06 01:20:47 +0000",""
"739624613034893312","","","2016-06-06 01:07:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The scene before the opening is more than I could have asked for 🐶#GameofThrones","","","",""
"739588786385002496","","","2016-06-05 22:44:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mike lets me fix stuff on his car and I get so excited about it because I'm weird.","","","",""
"739527379513643008","","","2016-06-05 18:40:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seeing Emilia Clark in 'Me Before You' was the weirdest thing like Daenerys you didn't strike me as the romantic type.","","","",""
"739485248711491585","","","2016-06-05 15:53:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I am very protective of my family and I have zero tolerance for people who use alcohol as an excuse to hurt them.","","","",""
"739475160277745667","","","2016-06-05 15:13:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alcohol isn't an excuse to hit someone, and pin it off as ""just playing.""","","","",""
"739063586551672832","","","2016-06-04 11:57:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It would be nice if my body stopped rejecting food now, thanks.","","","",""
"738748564571099136","","","2016-06-03 15:05:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I can sleep for 8+ and still not be awake for the day. K","","","",""
"737997789821538304","","","2016-06-01 13:22:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I thank God everyday that I have the job that I do, and for the support the CJF team has given me these last few months.","","","",""
"737982733159387136","","","2016-06-01 12:22:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","*Stress drinks Starbucks*","","","",""
"737982565546635264","","","2016-06-01 12:22:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","*Gets to work 8 minutes early, no one is here*","","","",""
"737809617821020160","","","2016-06-01 00:54:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""So are you going to renounce your citizenship?""
""No.""
""Damn.""","","","",""
"737645006060695552","","","2016-05-31 14:00:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I just really love Cicadas.","","","",""
"736046162466197504","736046118119866368","18517591","2016-05-27 04:07:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@E_GeneSeq but I hope you feel better soon dude","","","",""
"736046118119866368","736046006110937088","253817767","2016-05-27 04:07:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@E_GeneSeq I'm in Marietta, so you should be safe from my shit.","","","",""
"735883032167653376","","","2016-05-26 17:19:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","They're teaching the kids how to sing ""Stitches"" in Hebrew down the hall. This is too cute","","","",""
"735869143283552257","","","2016-05-26 16:24:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm listening to the #tbt station on Spotify and I'm having flashbacks to every single awkward middle school dance","","","",""
"735506356665470978","","","2016-05-25 16:22:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dear Excel, please just let me type some words in Hebrew without messing up the entire format thanks","","","",""
"735446783451598848","","","2016-05-25 12:25:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Late to work for Starbucks","","","",""
"735251089252069376","","","2016-05-24 23:28:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""You look British when you smoke."" @Drewton318  k","","","",""
"735157324524998656","","","2016-05-24 17:15:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm literally broke because UC fucked me over so what else is new.","","","",""
"735157092206645248","","","2016-05-24 17:14:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's the University's fault for messing up &amp; making me pay $ I didn't need to pay, so the personal funds shld be the first ones refunded.","","","",""
"735156825860022272","","","2016-05-24 17:13:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","*calls onestop* ""We're holding the funds that were personal payments for a few more days"" 
Like why","","","",""
"735091344583086080","","","2016-05-24 12:53:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I have sent an email to onestop everyday for the past 4 business days and my problems never get solved.","","","",""
"735091174361423873","","","2016-05-24 12:52:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Onestop yesterday: Tomorrow your full refund should show up on your account. 
Account Today: Only half the refund is being deposited. 
K","","","",""
"734869543819022339","","","2016-05-23 22:12:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Always an option. Never a priority.","","","",""
"734746919705120768","","","2016-05-23 14:04:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't miss working downstairs in the windowless office. Sunlight is 👌🏼👌🏼","","","",""
"734746841682726912","","","2016-05-23 14:04:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Jealous of your window, Erin""","","","",""
"734737722104025088","","","2016-05-23 13:28:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Onestop still confirmed for most useless department at UC.","","","",""
"734737449994342402","","","2016-05-23 13:27:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Onestop last week: Your refund will automatically process, be patient. 
Onestop today: We can't issue the refund until we have ur M#","","","",""
"734569219682140161","","","2016-05-23 02:18:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sarahmeganrob: #GameofThrones tonight. https://t.co/0dQNJ3O9g6","734568344326701056","757274042","2016-05-23 02:15:15 +0000","https://twitter.com/sarahmeganrob/status/734568344326701056/photo/1,https://twitter.com/sarahmeganrob/status/734568344326701056/photo/1"
"734569048051208192","","","2016-05-23 02:18:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mandyw913: Holding the door will never be the same again #GameofThrones","734568559725121536","281307465","2016-05-23 02:16:06 +0000",""
"734568890907406337","","","2016-05-23 02:17:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm crying real tears right now... #GameofThrones 😭😭","","","",""
"734568028675969028","","","2016-05-23 02:14:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Am I watching the Walking Dead right now? #GameofThrones","","","",""
"734544421274955776","734474952691310592","418388463","2016-05-23 00:40:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jaydwoodford at first I thought you meant they pulled out a rig and did dabs on the stage and I was like why","","","",""
"734244195716726784","733155617863569409","151592894","2016-05-22 04:47:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cassehjo who is it?","","","",""
"733792395649814528","733792297599520768","211031460","2016-05-20 22:51:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RealSamuelT o god","","","",""
"733779064138399749","","","2016-05-20 21:58:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I need scary movie suggestions. Like really scary. Pls help.","","","",""
"733713190102634496","","","2016-05-20 17:37:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chanukah snow globe: 2 
Me: 0","","","",""
"733713132259037185","","","2016-05-20 17:36:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today I stabbed myself in that same damn globe and got glass stuck in my hand.","","","",""
"733712986599227394","","","2016-05-20 17:36:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2 weeks ago a Chanukah snow globe fell on my middle finger from great heights and busted it.","","","",""
"733458737835298816","","","2016-05-20 00:46:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @meganamram: No one knows if you're cool when you're a jew because backwards yarmulkes look the same as normal ones","733411108938113024","35206553","2016-05-19 21:36:49 +0000",""
"732984427790360576","","","2016-05-18 17:21:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Best part of working in the object room is that I can listen to Hotel California at a reasonably loud volume and it's ok.","","","",""
"732953018522570752","","","2016-05-18 15:16:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spending the day working at my favorite museum. 😉#InternationalMuseumDay https://t.co/1zjCFMSKBk","","","","https://twitter.com/schmairr/status/732953018522570752/photo/1"
"732941301470138369","","","2016-05-18 14:29:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There's a spider nest in one of the frames. Brb crying","","","",""
"732939526801330176","","","2016-05-18 14:22:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Have you ever accidentally stabbed yourself with a flathead screwdriver? Don't. It hurts. Really bad.","","","",""
"732933704578957312","","","2016-05-18 13:59:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There is a worse hell than 17 rusty paper clips in a 6 page document.... 15+ rusty nails in a photo frame.","","","",""
"732551007851401216","","","2016-05-17 12:39:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why can't Cincinnati drivers drive in the rain???","","","",""
"732550776338419712","","","2016-05-17 12:38:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It wouldn't be me if I wasn't late for work at least once ✌🏼️","","","",""
"732422999962451969","","","2016-05-17 04:10:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @urbanJAP: Is this a cutting board for a moyel? 🍆🍆🍆 https://t.co/o7XpGfLwkH","732360975966457856","294061889","2016-05-17 00:03:57 +0000","https://twitter.com/urbanJAP/status/732360975966457856/photo/1,https://twitter.com/urbanJAP/status/732360975966457856/photo/1"
"732028185752129536","","","2016-05-16 02:01:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ramsey Bolton has got to be the worst pen pal ever.  #GameofThrones","","","",""
"732027961952505858","","","2016-05-16 02:00:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tbrick2: ""Miss me yet?"" Joffrey, probably, while in hell watching Ramsay's scenes. #GameofThrones","732026149220450304","23494189","2016-05-16 01:53:29 +0000",""
"732027893446901760","","","2016-05-16 02:00:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BlogXilla: I need Ramsey's death to be an entire episode long. #GameofThrones","732026267105677312","12710012","2016-05-16 01:53:57 +0000",""
"732014503534034944","","","2016-05-16 01:07:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THIS REUNION!!!! #GameofThrones","","","",""
"731987139190104064","","","2016-05-15 23:18:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Homemade gyoza is the bomb(dot)com.","","","",""
"731955352187506689","","","2016-05-15 21:12:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Never folded gyoza a day in my life until today. I am apparently really good at it. #hiddentalents","","","",""
"731904848216526849","","","2016-05-15 17:51:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nana912 and Nico #never4get","","","",""
"731654042154213380","","","2016-05-15 01:14:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saw Jungle Book for the second time - it's definitely my favorite movie of the year and we're not even half way thru the year.","","","",""
"730527865113022464","","263700378","2016-05-11 22:39:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ToddleMONSTER9 Someone just started singing bidi bidi bom bom and now it's stuck in my head 🙃","","","",""
"730433900300914688","","","2016-05-11 16:26:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","they told us it was going to rain all week - it's been sunny every day. 👌🏼👌🏼","","","",""
"730231994941112320","","","2016-05-11 03:04:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lol the whole damn bill is awful.","","","",""
"730230820770881537","","","2016-05-11 02:59:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't understand why protecting for patients from being fired wasn't added into the bill in the 1st place. Better be in the revisions.","","","",""
"730226377211940864","","","2016-05-11 02:41:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ppl who possess marijuana legally can still get fired from their jobs &amp; receive no unemployment benefits. K OH, best for patients my ass.","","","",""
"730225939272089601","","","2016-05-11 02:40:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Legislation legalizing medical marijuana clears OH House, says this bill is best for patients and citizens of Ohio...","","","",""
"730148356316659712","","","2016-05-10 21:31:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Litten confirmed the best starter Pokemon in Sun&amp;Moon: both cat and fire type.","","","",""
"729894186493853696","","","2016-05-10 04:41:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This week is exactly what I needed","","","",""
"729831545196957696","","","2016-05-10 00:32:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#tomatoface","","","",""
"729831348383449088","","","2016-05-10 00:32:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Day trips on the beach #summer","","","",""
"729520569205575680","","","2016-05-09 03:57:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#GameofThrones is ❤️❤️","","","",""
"729231730662637569","","","2016-05-08 08:49:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What kind of Pokemon are you? How do you do the things you doooooo?","","","",""
"729082381219602436","","","2016-05-07 22:56:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @washingtonpost: Breaking: Nyquist wins Kentucky Derby https://t.co/DIxbje7qAI","729081772433084416","2467791","2016-05-07 22:53:34 +0000","http://wapo.st/1T5NtcD,http://wapo.st/1T5NtcD"
"729081591654432768","","","2016-05-07 22:52:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYQUIST! #KentuckyDerby","","","",""
"729067622029926400","","","2016-05-07 21:57:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Can't Stop the Feeling is my song for the summer tbh","","","",""
"728803288888528896","","","2016-05-07 04:26:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Watching Civil War like yeah I picked the right team. #TeamIronMan","","","",""
"728741704686292992","","","2016-05-07 00:22:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm p sure the teddy bear chanukah snow globe broke my damn finger...","","","",""
"728674799040512000","","","2016-05-06 19:56:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I have a piece of wood from a bajillion year old frame stuck in my finger&amp;a piece of glass from a rly gross smelling snow globe in my foot.","","","",""
"728564798510780416","","","2016-05-06 12:39:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why did Rockwern steal my trashcan?","","","",""
"728411920949186561","","","2016-05-06 02:31:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why does neopets hate me?","","","",""
